centroid_mean,centroid_std,chroma_mean,chroma_std,flux_mean,flux_std,genre,mfcc_0_mean,mfcc_0_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,rmse_mean,rmse_std,roloff_mean,roloff_std,tempo,zcr_mean,zcr_std
888.1927673213764,379.07406658402215,0.5256912112236023,0.29534298181533813,1.5579675436019897,1.6751290559768677,0,-298.8664245605469,55.57216262817383,-1.3127509355545044,10.078606605529785,2.122859001159668,7.979114055633545,-0.021473674103617668,8.427790641784668,155.73031616210938,25.962940216064453,2.9327237606048584,18.298912048339844,42.99080276489258,14.387572288513184,23.152673721313477,13.764115333557129,18.91685676574707,11.587690353393555,0.6108619570732117,14.075366020202637,15.962182998657227,9.235784530639648,-8.180265426635742,10.512543678283691,4.846226692199707,12.137276649475098,0.1186385229229927,0.061269160360097885,1770.3892946981425,1010.1046472388872,172.265625,0.02921373113390093,0.015715173743937695
1001.2205093639881,363.2895660387491,0.49706462025642395,0.2949109673500061,1.4790478944778442,1.4668349027633667,0,-239.03347778320312,48.34467315673828,-6.611788272857666,7.918374061584473,7.66537618637085,9.864495277404785,-0.3347708582878113,9.394972801208496,157.3181610107422,24.723562240600586,-2.1392080783843994,11.839618682861328,39.47771072387695,9.329978942871094,12.17762279510498,12.370068550109863,19.16706657409668,9.119585037231445,-1.75943922996521,8.803585052490234,15.373551368713379,7.474084854125977,-13.308340072631836,8.462409019470215,2.1551311016082764,8.355743408203125,0.16061288118362427,0.06051071360707283,2055.3392460394125,1014.6634747045372,172.265625,0.03487097903786708,0.015002718712952374
846.5481139324802,618.517729839559,0.5765103697776794,0.27067655324935913,1.6334009170532227,2.6367011070251465,0,-317.2371520996094,81.58819580078125,-1.9607793092727661,9.928771018981934,5.419909954071045,8.367475509643555,-1.7713041305541992,8.610143661499023,169.85533142089844,34.44688034057617,9.372499465942383,25.906686782836914,27.321744918823242,13.477721214294434,13.80929183959961,17.748291015625,21.09917449951172,10.516536712646484,3.5343573093414307,9.013354301452637,13.853521347045898,9.974188804626465,2.3321290016174316,10.031505584716797,9.536192893981934,8.848726272583008,0.10225041210651398,0.03712090104818344,1625.7568359375,1435.6889643310383,123.046875,0.0326921681501548,0.029412472688266543
973.9599937133202,609.317787664295,0.5643311142921448,0.2714160978794098,1.4518150091171265,2.326622724533081,0,-300.514404296875,92.13673400878906,-2.918865919113159,10.373333930969238,7.077475070953369,8.196592330932617,-1.1128050088882446,8.2294921875,163.7454071044922,32.912208557128906,-3.3161609172821045,25.884031295776367,26.93155860900879,10.696775436401367,11.36392879486084,20.65737533569336,19.978801727294922,10.192498207092285,1.8727703094482422,10.369925498962402,14.986949920654297,11.274128913879395,1.6707513332366943,10.758454322814941,11.795238494873047,10.521723747253418,0.0946134701371193,0.039513785392045975,1878.6471666103168,1368.7910282056196,129.19921875,0.03932513040958269,0.030719462234720506
1101.4623149406802,365.2496959883196,0.37936726212501526,0.29846951365470886,1.4227052927017212,1.5675104856491089,0,-290.6256408691406,67.90225219726562,-7.05301570892334,9.848255157470703,-13.140800476074219,10.17303466796875,-15.085683822631836,10.49240493774414,144.92840576171875,23.590662002563477,-9.971077919006348,37.04380416870117,64.15770721435547,13.867254257202148,4.360823154449463,13.740145683288574,12.112360954284668,10.677836418151855,-0.3491806983947754,10.719057083129883,-4.537303447723389,9.349376678466797,-9.639214515686035,9.873893737792969,-5.429997444152832,10.56753921508789,0.11206736415624619,0.06641706079244614,2234.5531546294505,871.3273357676644,95.703125,0.050289945336687306,0.0332351109517039
1184.100671097568,341.9098718971143,0.3581596314907074,0.3051428496837616,1.4342241287231445,1.4217231273651123,0,-308.2036437988281,65.00859832763672,-4.149288177490234,11.36036491394043,-6.955160617828369,9.740889549255371,-10.3314790725708,10.779781341552734,139.94674682617188,24.1691951751709,-14.016458511352539,33.9784049987793,66.09422302246094,15.475096702575684,2.946179151535034,12.116520881652832,14.700814247131348,10.138511657714844,-0.3770623803138733,10.522181510925293,1.7553342580795288,10.232983589172363,-9.896533966064453,10.55495548248291,0.40636488795280457,10.195375442504883,0.08840545266866684,0.05652108043432236,2485.6704924169244,822.2427442456841,95.703125,0.05462108771251932,0.03550463497022535
991.2869276495089,376.00872842512445,0.3495952785015106,0.32809221744537354,1.5954933166503906,1.6683297157287598,0,-344.4264831542969,79.41371154785156,3.8465943336486816,9.015880584716797,-2.234077215194702,8.674840927124023,-4.678508281707764,8.950179100036621,138.1994171142578,22.0647029876709,-2.7240376472473145,38.54728698730469,66.48995208740234,16.142501831054688,14.605222702026367,15.823885917663574,10.159334182739258,12.193178176879883,6.373558521270752,10.919548988342285,0.4506959617137909,11.56110954284668,-1.776789665222168,10.179911613464355,-3.3057546615600586,9.428600311279297,0.094076968729496,0.060125336050987244,1929.5549989115711,1031.5563079544518,103.359375,0.04687651170665635,0.03536957224529528
1087.7418452930647,432.470811135666,0.38784259557724,0.33095023036003113,1.6235661506652832,1.7926517724990845,0,-352.1331481933594,80.21704864501953,0.7770795822143555,9.44066333770752,1.8146406412124634,9.658038139343262,1.336220145225525,13.09506893157959,133.10267639160156,24.557584762573242,-2.855215072631836,34.76640319824219,78.30159759521484,18.993318557739258,9.46310806274414,16.425575256347656,11.372214317321777,14.13120174407959,3.7605931758880615,12.56351375579834,-2.4325826168060303,12.97620964050293,-3.499340295791626,10.449742317199707,-1.4463703632354736,8.676125526428223,0.07595434039831161,0.04369967430830002,2290.7068078632146,1161.7677102033501,103.359375,0.04763874130602782,0.03462122163105205
2099.273710697087,644.8766941878214,0.3644208610057831,0.3071013391017914,1.6685632467269897,1.7392421960830688,0,-203.8565216064453,48.6616325378418,-11.19728946685791,9.994443893432617,8.176373481750488,8.914594650268555,-11.444337844848633,9.318401336669922,107.5417251586914,32.48307418823242,-17.265405654907227,17.671579360961914,43.57186508178711,14.53664493560791,-25.794292449951172,14.761857986450195,18.849401473999023,10.212520599365234,-27.378334045410156,17.764371871948242,20.561403274536133,10.305182456970215,-14.623847961425781,10.690045356750488,6.470901012420654,9.419347763061523,0.1074422225356102,0.03800782561302185,4534.039249951626,1182.7412256110615,143.5546875,0.10093665344427244,0.053679164137092894
2001.039401419181,502.9336060825625,0.36009177565574646,0.30450308322906494,1.6736156940460205,1.7557543516159058,0,-209.7959747314453,47.0267448425293,-8.708709716796875,11.245537757873535,6.771368980407715,9.010116577148438,-9.472071647644043,9.67724323272705,113.63884735107422,25.360504150390625,-22.296846389770508,19.41244888305664,41.994789123535156,11.400033950805664,-27.50399398803711,13.440837860107422,19.601512908935547,10.789880752563477,-24.52499771118164,13.572381019592285,18.923749923706055,11.388042449951172,-14.519941329956055,10.850049018859863,8.262703895568848,9.080428123474121,0.10176734626293182,0.0373249426484108,4369.542872150309,1090.6109455035491,143.5546875,0.0956744469667697,0.03727824759744833
2115.4069580066307,375.7826999456959,0.4335877001285553,0.30002278089523315,1.453887701034546,1.6264084577560425,0,-151.7059326171875,54.37324142456055,-4.871342658996582,8.643013954162598,13.933131217956543,9.54632568359375,-8.528088569641113,8.416876792907715,107.32359313964844,20.86518096923828,-44.10589599609375,19.37903594970703,61.18911361694336,21.34915542602539,-8.776565551757812,15.365608215332031,20.123130798339844,12.016336441040039,-13.207927703857422,13.098509788513184,17.562129974365234,12.88357162475586,-11.287912368774414,8.453274726867676,13.203887939453125,9.832405090332031,0.16628211736679077,0.07061329483985901,4092.575252757353,797.4181970460381,103.359375,0.13708911813080496,0.05171481199757542
2114.676817434154,488.7410693063599,0.47754785418510437,0.29036155343055725,1.4288654327392578,1.6149340867996216,0,-148.80703735351562,56.171241760253906,-6.805163860321045,9.324450492858887,10.864765167236328,8.108295440673828,-10.239801406860352,8.052553176879883,106.91043090820312,23.680309295654297,-39.46082305908203,21.284704208374023,61.601829528808594,19.294435501098633,-8.450211524963379,14.511871337890625,20.95514678955078,11.632204055786133,-12.313746452331543,14.204201698303223,18.665430068969727,13.022595405578613,-10.925660133361816,8.458386421203613,15.687370300292969,9.103093147277832,0.16373947262763977,0.06767909228801727,4205.331397314529,958.1463378917533,103.359375,0.12836438610896445,0.05334349097554266
1443.2017165767502,655.2574486023261,0.39302539825439453,0.3011873662471771,1.4179768562316895,1.183658480644226,0,-235.12205505371094,70.66796112060547,-8.174652099609375,10.952276229858398,7.267907619476318,11.420368194580078,0.10660158842802048,10.345516204833984,122.10073852539062,36.997154235839844,-0.9174434542655945,23.346710205078125,45.24275588989258,15.346083641052246,13.673126220703125,12.900300979614258,31.512590408325195,19.35042953491211,-1.8384219408035278,14.04002857208252,11.36609172821045,11.031527519226074,-16.181116104125977,13.064327239990234,-1.686667799949646,10.008234024047852,0.15217627584934235,0.06368517875671387,2965.4820681356423,1495.066633949851,143.5546875,0.07449388061145511,0.04762778058980363
1021.8005684529544,513.516081606609,0.4249294102191925,0.30106472969055176,1.4351885318756104,1.3896440267562866,0,-263.86395263671875,64.75009155273438,-5.724113464355469,12.13238525390625,0.006608258467167616,9.981756210327148,4.203563690185547,9.104961395263672,151.48593139648438,28.22793197631836,7.480251312255859,25.385421752929688,41.7813720703125,17.54703140258789,15.897245407104492,15.453486442565918,19.8736629486084,14.393925666809082,-7.197729110717773,15.237744331359863,12.75105094909668,10.796710968017578,-10.128608703613281,12.295849800109863,-0.7739934921264648,11.676572799682617,0.14507539570331573,0.06325878947973251,1949.503719088099,1127.2030748407815,143.5546875,0.04426680834621329,0.02981313148461013
1260.0983302963366,769.4827456084876,0.3704966902732849,0.31162673234939575,1.3693469762802124,1.3388690948486328,0,-303.23931884765625,59.25959014892578,-25.632400512695312,12.454110145568848,-10.883718490600586,10.407655715942383,-15.499615669250488,10.237631797790527,120.54802703857422,28.77047348022461,41.443443298339844,17.196359634399414,31.715036392211914,18.04239273071289,1.1395512819290161,18.037073135375977,27.107845306396484,13.068650245666504,-18.958539962768555,18.214033126831055,17.06193733215332,12.08354377746582,-23.32586097717285,12.115766525268555,0.7954095602035522,15.053776741027832,0.1410665363073349,0.051859285682439804,2662.183902138158,2178.928932566257,151.99908088235293,0.040454781830495355,0.03932473109186874
1325.793750633012,814.4147111890736,0.39973512291908264,0.31052786111831665,1.3673274517059326,1.3852615356445312,0,-306.4269714355469,56.82091522216797,-26.989093780517578,10.445253372192383,-8.956327438354492,9.715126037597656,-13.050138473510742,10.514798164367676,116.90879821777344,30.90155601501465,38.822147369384766,16.99618148803711,33.677757263183594,17.46284294128418,0.35350266098976135,14.028107643127441,28.734203338623047,12.787405967712402,-19.443904876708984,18.043596267700195,14.221050262451172,12.502416610717773,-22.325782775878906,10.6556396484375,-2.3561997413635254,13.1520357131958,0.12267179787158966,0.04849208891391754,2939.13245930738,2308.2018468075203,107.666015625,0.04343212664219474,0.0446479311452274
1069.2919955975547,439.5471850431519,0.3112865686416626,0.3228738307952881,1.5485045909881592,1.7461442947387695,0,-319.5876770019531,74.82543182373047,-2.1247811317443848,12.154099464416504,0.42944514751434326,9.459590911865234,2.118353843688965,9.246288299560547,142.51382446289062,21.974145889282227,2.1702628135681152,35.31990051269531,47.5632209777832,18.05357551574707,5.852945804595947,21.381845474243164,10.53675365447998,9.398058891296387,0.14327648282051086,10.6322660446167,-7.270833492279053,10.77649211883545,-14.17634391784668,9.563255310058594,10.502449035644531,11.19213581085205,0.09359137713909149,0.054550837725400925,1966.8881064967106,1082.712904180041,123.046875,0.052970201238390094,0.03932935572943064
