centroid_kurtosis,centroid_mean,centroid_skew,centroid_std,chroma_kurtosis,chroma_mean,chroma_skew,chroma_std,flux_kurtosis,flux_mean,flux_skew,flux_std,genre,mfcc_0_kurtosis,mfcc_0_mean,mfcc_0_skew,mfcc_0_std,mfcc_10_kurtosis,mfcc_10_mean,mfcc_10_skew,mfcc_10_std,mfcc_11_kurtosis,mfcc_11_mean,mfcc_11_skew,mfcc_11_std,mfcc_12_kurtosis,mfcc_12_mean,mfcc_12_skew,mfcc_12_std,mfcc_1_kurtosis,mfcc_1_mean,mfcc_1_skew,mfcc_1_std,mfcc_2_kurtosis,mfcc_2_mean,mfcc_2_skew,mfcc_2_std,mfcc_3_kurtosis,mfcc_3_mean,mfcc_3_skew,mfcc_3_std,mfcc_4_kurtosis,mfcc_4_mean,mfcc_4_skew,mfcc_4_std,mfcc_5_kurtosis,mfcc_5_mean,mfcc_5_skew,mfcc_5_std,mfcc_6_kurtosis,mfcc_6_mean,mfcc_6_skew,mfcc_6_std,mfcc_7_kurtosis,mfcc_7_mean,mfcc_7_skew,mfcc_7_std,mfcc_8_kurtosis,mfcc_8_mean,mfcc_8_skew,mfcc_8_std,mfcc_9_kurtosis,mfcc_9_mean,mfcc_9_skew,mfcc_9_std,rmse_kurtosis,rmse_mean,rmse_skew,rmse_std,roloff_kurtosis,roloff_mean,roloff_skew,roloff_std,tempo,zcr_kurtosis,zcr_mean,zcr_skew,zcr_std
4.032992573519006,1478.7548334082649,1.3266236524048194,480.27153155521086,-0.9108104451145396,0.44499924778938293,0.4880109131336212,0.29596784710884094,21.276131494417655,1.1233516931533813,4.078164577484131,1.2282804250717163,0,-1.2366154756507515,-248.41064453125,0.08576507121324539,98.3626937866211,0.009480571521486958,-7.201980113983154,-0.045967817306518555,9.371932029724121,-0.1366168849339,6.198970794677734,-0.08031321316957474,9.624380111694336,-0.07732789185598365,-9.92386245727539,0.023758161813020706,8.558084487915039,1.933048022570178,138.37408447265625,-0.7312846183776855,24.38774299621582,-1.2357161114731199,-24.832199096679688,-0.3199584186077118,41.03973388671875,-0.39594262903280786,36.91000747680664,-0.048092328011989594,15.928075790405273,-0.47425846816478723,-17.76566505432129,-0.3056982159614563,16.11398696899414,-0.07095937762122606,21.84668731689453,-0.10248604416847229,10.936235427856445,0.018836596482793233,-0.5627662539482117,-0.3811362683773041,11.09670352935791,0.011806731577666874,3.384920120239258,-0.11373794078826904,11.460993766784668,0.498470561867439,-4.929105758666992,-0.3808805048465729,9.159320831298828,-0.022889673720916992,5.998701095581055,0.06405869871377945,9.489829063415527,-0.791830853379802,0.10403429716825485,0.714002251625061,0.07449190318584442,0.7972565556573863,3006.5047899144433,0.7513951595535541,1077.207600759109,92.28515625,1.4168705547686136,0.07474366178460944,0.9255568589619355,0.04259930667228715
-0.13170817491145748,1472.9656822242625,0.3334421769354187,240.199445078763,0.048301552531307745,0.39002424478530884,0.9672824740409851,0.27111127972602844,20.73193609789233,0.8763689398765564,4.204317569732666,0.5449188351631165,1,0.352990380249921,-442.6141662597656,0.4393705129623413,22.561704635620117,0.04493193604884871,4.280840873718262,0.0762195810675621,6.740899562835693,-0.2765454686053226,17.66574478149414,-0.14850623905658722,8.873770713806152,-0.5760568031838682,-10.585714340209961,0.07138746231794357,8.012598991394043,-0.34966018064222393,132.51902770996094,0.0720340833067894,13.79201889038086,-0.056050044844657254,-17.470611572265625,-0.019829735159873962,6.955501079559326,-0.1507528673041012,41.50144577026367,-0.04089878126978874,6.549013614654541,-0.18778773389854653,-15.787452697753906,-0.16312791407108307,8.510933876037598,-0.32297304944044125,23.863937377929688,-0.10801021009683609,7.118131160736084,-0.01709972015354433,-15.535988807678223,0.026494614779949188,6.442905426025391,-0.1323211427669233,17.71868896484375,-0.1631137728691101,7.3417649269104,-0.3436154740761683,-10.621191024780273,-0.21519382297992706,9.844657897949219,-0.42399144420085166,20.536285400390625,0.05555753409862518,9.14495849609375,1.2403577281926923,0.010479199700057507,0.9779166579246521,0.002196659566834569,-0.3495405441806625,3170.343654836137,0.41766613495529,649.1286379067468,117.45383522727273,0.14463184860819744,0.08067856366009281,0.5119442867229652,0.022167972491334783
2.150035676790118,2070.0271306473846,1.3996025765797244,595.8668919079736,-0.7917409179211945,0.45587193965911865,0.5251834988594055,0.28308266401290894,6.94168693149259,1.3522008657455444,2.3902974128723145,1.447242259979248,2,0.2429630466465218,-112.92645263671875,-0.4663234353065491,46.4788703918457,-0.0778977292471037,-14.274925231933594,0.03299391642212868,8.686382293701172,0.4755834224528188,9.244712829589844,0.19776029884815216,8.839601516723633,0.20699427133904358,-9.357224464416504,-0.24743133783340454,7.899758815765381,0.9748102144240045,110.1623306274414,-0.8798255920410156,25.263389587402344,0.29707534851185535,-22.104536056518555,-0.3458841145038605,16.791078567504883,0.4851147906150901,45.00863265991211,0.13602572679519653,13.007179260253906,-0.032353583390816176,-12.035862922668457,0.13242125511169434,11.735249519348145,0.046646739472367305,20.769275665283203,-0.16668438911437988,10.719950675964355,0.04195110446804673,-15.093524932861328,0.03244655579328537,9.531627655029297,0.2556135635585979,19.02019691467285,0.25524353981018066,9.033651351928711,0.35956028495690306,-17.3324031829834,0.33474376797676086,10.276713371276855,0.6426661671066403,16.52524185180664,0.315708726644516,9.236507415771484,-0.6047120043727854,0.21766415238380432,0.3397786319255829,0.0748833492398262,0.28569245845499136,4319.164189385151,0.903055402734959,1168.26173420897,143.5546875,4.054627601471982,0.10823076783642692,1.7500878080064952,0.058231193725712165
1.5129237446916326,2275.306653659151,0.7526388187331408,680.2830911799451,-0.9577675526633334,0.49966752529144287,0.3022363483905792,0.2780592739582062,1.9148890729923487,1.8633196353912354,1.61408269405365,2.1525330543518066,3,-0.10300625217536741,-169.65792846679688,-0.251326322555542,49.34291458129883,-0.20447796329739187,-11.983968734741211,-0.08739488571882248,8.67320442199707,0.24956677873897348,16.114891052246094,0.12510330975055695,9.585162162780762,0.20927878506336084,-14.291485786437988,-0.04307156801223755,8.120162963867188,0.5648642172279539,103.28654479980469,-0.1692570000886917,24.603031158447266,0.5458935755202123,-5.481632709503174,0.18049944937229156,18.495281219482422,-0.1582480463127851,41.06682586669922,0.16154105961322784,15.629430770874023,-0.10457287619273048,-15.397448539733887,-0.054707761853933334,13.569815635681152,0.06594574652998775,21.60144805908203,-0.354211688041687,12.553114891052246,0.3144766767079421,-20.168212890625,0.28232842683792114,12.325196266174316,-0.07927544170681777,14.700672149658203,-0.22706809639930725,11.066862106323242,0.1601258834636572,-24.07408332824707,-0.008012714795768261,9.417695999145508,0.21965655759895064,17.38626480102539,0.11955621093511581,8.947527885437012,0.5128182874786464,0.11989609152078629,0.8921238780021667,0.04721914231777191,-0.6874184592012762,5050.5603338892115,-0.22183301435419261,1421.5643397128777,123.046875,8.491162277591329,0.11254788403905645,2.19800229241524,0.059134318659115566
1.2939178447048603,1906.033063018378,1.0390582697988577,855.2843663394552,-1.1865919386549,0.47062957286834717,0.2556594908237457,0.3127853572368622,10.690606418841595,1.8921719789505005,2.866809606552124,2.2303457260131836,4,-0.04785067125324316,-218.71925354003906,-0.0452762134373188,65.10501098632812,-0.1904939333268869,-4.890142440795898,0.23620565235614777,12.352131843566895,-0.113757806727528,3.4600470066070557,-0.3486076891422272,12.28738784790039,-0.23540447375331253,-7.6812238693237305,0.1191842183470726,11.415118217468262,-0.27266913099493184,101.0789794921875,-0.4640866816043854,40.74322509765625,-0.7739027164881715,-29.749958038330078,0.004534614738076925,33.832908630371094,0.24616183918704904,33.35582733154297,0.4492926597595215,24.262584686279297,0.030093213629422966,-2.929760456085205,0.10789161920547485,18.357410430908203,-0.05212223953322548,12.741942405700684,-0.06218954920768738,18.834800720214844,-0.30402075366436554,-14.730565071105957,0.25725170969963074,15.763899803161621,-0.18988868840572293,14.015549659729004,0.1947278380393982,14.862710952758789,0.01124355419716494,-15.141987800598145,0.27726641297340393,15.245326042175293,-0.24494741006607734,8.44313907623291,-0.03898078203201294,13.32362174987793,1.369749069045299,0.14741791784763336,1.5700666904449463,0.12957438826560974,-0.030087793436284205,3671.0530787775524,0.693067950790974,1554.4925148589589,107.666015625,3.580056062705826,0.10149377054331013,1.5315075792465074,0.07430723559758666
1.476883494516323,1398.3017207361268,1.1171523831906613,517.1211622954295,-0.9255046436189125,0.40187618136405945,0.5377763509750366,0.3164493143558502,9.124627677115019,1.2310259342193604,2.548117160797119,1.3622757196426392,5,1.069609742200484,-384.1364440917969,0.280557781457901,45.09236145019531,0.1261889528345126,-4.14862060546875,0.10684852302074432,8.793486595153809,2.2228728861775124,5.462804794311523,0.8513580560684204,10.438342094421387,0.26273322439534486,-1.9631279706954956,0.38889405131340027,9.497937202453613,-0.25146225607422945,117.9687728881836,-0.07137899100780487,24.266563415527344,0.03822887418739063,11.416289329528809,0.24643269181251526,17.503320693969727,0.25485966821948614,40.3057975769043,-0.15918022394180298,10.853464126586914,-0.030566937852257503,5.149849891662598,-0.21722395718097687,9.864760398864746,-0.13896839220830426,20.489301681518555,0.10733526200056076,9.7350492477417,0.15799091601941173,-6.132795333862305,-0.290951132774353,9.015639305114746,0.22608489075086258,16.056489944458008,-0.1940069943666458,8.705650329589844,0.0650896388524771,-13.285757064819336,-0.05313340947031975,7.890797138214111,0.41243247802856287,10.737981796264648,0.16191254556179047,8.660865783691406,1.2364562106144668,0.03850086033344269,1.060928463935852,0.021962091326713562,-0.1747354236786376,3087.0419672636312,0.8261074068139511,1523.948388147254,135.99917763157896,1.940422906090138,0.046177886939288475,1.2079556476857838,0.02597288587255904
0.6966671789940748,2295.9130056189324,0.4948174418676281,590.2753884010233,-0.6153457774692885,0.6200405955314636,-0.36182162165641785,0.25577256083488464,20.674168403466084,1.3198840618133545,4.127752780914307,1.701509714126587,6,3.544032909856737,-140.21212768554688,-1.5134493112564087,50.39668273925781,0.8115581746403908,-6.873108863830566,-0.22354832291603088,8.160325050354004,0.5108374573512835,13.736462593078613,-0.3967292308807373,8.108919143676758,0.8581232659796063,-8.084824562072754,-0.09365098923444748,6.9925408363342285,0.3942483674736259,90.23139953613281,-0.22427798807621002,21.580522537231445,1.6784448449800289,-25.415651321411133,-0.4809201955795288,21.40873908996582,1.3017553699195137,54.07286071777344,-0.9874312877655029,13.95551586151123,1.1115992483146302,-8.467361450195312,-0.7005922794342041,13.152937889099121,0.9617486088147196,27.668066024780273,-0.3656400144100189,11.757552146911621,0.8095479375568551,-7.9532999992370605,-0.40027564764022827,10.932339668273926,1.1532118258864035,26.09165382385254,-0.5550143718719482,9.101105690002441,0.9035875695925939,-7.940705299377441,-0.2969439625740051,8.848748207092285,0.601823120899843,12.419588088989258,-0.06504961848258972,9.088333129882812,1.248938900007201,0.16621696949005127,1.0542494058609009,0.07147952169179916,0.16446199087482283,4786.349763449826,-0.09778280984412602,1042.3871857536542,143.5546875,1.4827674389477545,0.10793017087200309,1.131019598615361,0.06172783398899403
1.3660686821406252,2562.646755324883,0.8829082844071099,934.621811970142,-0.9305196159004403,0.43988922238349915,0.48482435941696167,0.3001907169818878,25.39613595457216,1.5022600889205933,4.335941314697266,2.111933946609497,7,0.04702689791295711,-192.07919311523438,-0.15081612765789032,68.56185150146484,-0.3602725352623546,-7.996087551116943,-0.1357983499765396,10.685798645019531,0.48538284128710796,1.7108991146087646,-0.043915748596191406,9.116815567016602,0.31472515945720225,-2.764697313308716,-0.33586716651916504,8.463274002075195,0.4024395462873045,90.8450927734375,-0.39205384254455566,28.073549270629883,1.3370508178466007,36.7715950012207,0.7731328010559082,21.812767028808594,0.44800898531159694,10.382694244384766,0.17851927876472473,13.672966003417969,0.06592419607007338,18.32610321044922,0.24858328700065613,11.689788818359375,0.5587063302027993,-0.0917937159538269,-0.32004594802856445,15.147027015686035,0.08422461406558712,10.354795455932617,0.4806126654148102,12.020694732666016,-0.163576462460727,-4.711330890655518,-0.3984972834587097,13.682415962219238,0.31777411791246024,4.781317234039307,-0.09084931015968323,10.628657341003418,-0.0028536912588270624,9.033154487609863,-0.0331486240029335,10.971423149108887,1.3704868032185793,0.13653965294361115,0.5284342765808105,0.054560523480176926,-0.5787887674200833,6379.65691161543,-0.6070984676438778,2240.864820431708,161.4990234375,3.8534485850412814,0.0959674690641918,1.6845676645000884,0.06559810005814204
0.0714189191676371,2302.1852158760234,0.41760587933815024,694.1962281015589,-0.9010307005248239,0.4866009056568146,0.4306875169277191,0.27763476967811584,6.1139157964461575,1.6323421001434326,2.29378080368042,1.8386571407318115,8,0.10019536389787431,-140.6998748779297,-0.40345683693885803,54.75347900390625,-0.29988031159658934,-1.3923426866531372,0.08044621348381042,7.415490627288818,-0.011923884949829766,7.843633651733398,-0.023761406540870667,7.748873710632324,-0.1903566624422255,-5.937439918518066,0.08832573890686035,7.387994289398193,0.19063664437140648,88.22103118896484,-0.8217595815658569,32.00414276123047,-0.48569609810182257,-41.45331954956055,0.4510675072669983,18.995174407958984,0.9265805944681307,59.43217086791992,-0.025826478376984596,9.40266227722168,-0.47229637558207704,-11.611653327941895,0.1112961620092392,9.145456314086914,-0.12196291753820976,35.37027359008789,0.12923963367938995,9.51042652130127,0.35209064502626797,-6.927777290344238,0.08231127262115479,8.608048439025879,0.5152103276467175,14.363486289978027,-0.13373801112174988,8.596331596374512,-0.22334942667957236,0.011927830055356026,-0.3643609881401062,9.788798332214355,-0.09974103691083558,8.270998001098633,-0.20435436069965363,7.8900146484375,0.12150578370735321,0.1788661628961563,-0.1331941932439804,0.044139642268419266,1.5553510663642083,4505.152443445476,-0.4476663114988166,870.1693708850585,117.45383522727273,-0.3293753012517233,0.1395925476121423,0.4222385175771851,0.07859391637708382
0.0965377420421425,1505.4091685275018,0.601473648595994,645.034599851921,-0.6161541124248218,0.4621472954750061,0.669268012046814,0.26903799176216125,58.32377834199425,1.0160517692565918,6.154574871063232,1.0350565910339355,9,0.03335825938148407,-299.5670471191406,-0.4885668158531189,85.97610473632812,-0.2281158122507394,-1.8375691175460815,0.018607845529913902,9.830445289611816,0.25552549523282453,9.163457870483398,0.08937372267246246,8.100582122802734,-0.16086465671606565,-14.587739944458008,0.10454823076725006,7.239817142486572,-0.4136344383605124,130.7879638671875,-0.26522067189216614,30.162153244018555,0.4152972197857605,-18.820507049560547,0.7861522436141968,24.469417572021484,-0.6374728601230806,52.23577117919922,0.33034709095954895,15.602469444274902,-0.17599372333434138,-0.5912933945655823,0.4608883857727051,13.852746963500977,-0.10700433419575228,24.895294189453125,-0.2064569592475891,11.92627239227295,-0.6547597467667541,-4.951000213623047,-0.15333925187587738,11.729952812194824,-0.43726946918529075,15.519165992736816,0.19467715919017792,10.159564971923828,0.21227390549316194,-10.579324722290039,0.640465259552002,10.086555480957031,0.07658118311692341,17.495628356933594,-0.04278251901268959,9.728043556213379,1.2128467391132167,0.05430315062403679,1.0493823289871216,0.01876799948513508,-0.010772334119340865,3035.7319913718097,0.23753324321610084,1353.471782334829,123.046875,0.0746233018899094,0.0763063128383604,0.8500036417317431,0.04779795845595024
